month,term,value,category,monthNum
2017-11-01T04:00Z,PTSD,64.55,mental health,1509508800000
2017-12-01T05:00Z,PTSD,54.57,mental health,1512104400000
2018-01-01T05:00Z,PTSD,35.19,mental health,1514782800000
2018-02-01T05:00Z,PTSD,55.31,mental health,1517461200000
2018-03-01T05:00Z,PTSD,45.28,mental health,1519880400000
2018-04-01T04:00Z,PTSD,57.03,mental health,1522555200000
2018-05-01T04:00Z,PTSD,35.97,mental health,1525147200000
2018-06-01T04:00Z,PTSD,52.13,mental health,1527825600000
2018-07-01T04:00Z,PTSD,72.01,mental health,1530417600000
2018-08-01T04:00Z,PTSD,55.59,mental health,1533096000000
2018-09-01T04:00Z,PTSD,66.86,mental health,1535774400000
2018-10-01T04:00Z,PTSD,59.69,mental health,1538366400000
2018-11-01T04:00Z,PTSD,91.76,mental health,1541044800000
2018-12-01T05:00Z,PTSD,67.14,mental health,1543640400000
2019-01-01T05:00Z,PTSD,29.67,mental health,1546318800000
2019-02-01T05:00Z,PTSD,26.74,mental health,1548997200000
2019-03-01T05:00Z,PTSD,63.75,mental health,1551416400000
2019-04-01T04:00Z,PTSD,82.01,mental health,1554091200000
2019-05-01T04:00Z,PTSD,38.45,mental health,1556683200000
2019-06-01T04:00Z,PTSD,80.14,mental health,1559361600000
2019-07-01T04:00Z,PTSD,29.24,mental health,1561953600000
2019-08-01T04:00Z,PTSD,48.44,mental health,1564632000000
2019-09-01T04:00Z,PTSD,62.8,mental health,1567310400000
2019-10-01T04:00Z,PTSD,40.79,mental health,1569902400000
2019-11-01T04:00Z,PTSD,56.62,mental health,1572580800000
2019-12-01T05:00Z,PTSD,51.41,mental health,1575176400000
2020-01-01T05:00Z,PTSD,53.43,mental health,1577854800000
2020-02-01T05:00Z,PTSD,41,mental health,1580533200000
2020-03-01T05:00Z,PTSD,43.99,mental health,1583038800000
2020-04-01T04:00Z,PTSD,56.44,mental health,1585713600000
2020-05-01T04:00Z,PTSD,83.9,mental health,1588305600000
2020-06-01T04:00Z,PTSD,100,mental health,1590984000000
2020-07-01T04:00Z,PTSD,76.71,mental health,1593576000000
2020-08-01T04:00Z,PTSD,72.49,mental health,1596254400000
2020-09-01T04:00Z,PTSD,58.21,mental health,1598932800000
2020-10-01T04:00Z,PTSD,73.21,mental health,1601524800000
2020-11-01T04:00Z,PTSD,39.75,mental health,1604203200000
2020-12-01T05:00Z,PTSD,66.85,mental health,1606798800000
2021-01-01T05:00Z,PTSD,65.23,mental health,1609477200000
2021-02-01T05:00Z,PTSD,62.17,mental health,1612155600000
2021-03-01T05:00Z,PTSD,54.72,mental health,1614574800000
2021-04-01T04:00Z,PTSD,44.55,mental health,1617249600000
2021-05-01T04:00Z,PTSD,0,mental health,1619841600000
2015-01-01T05:00Z,Puerto Rico,0,location,1420088400000
2015-02-01T05:00Z,Puerto Rico,0,location,1422766800000
2015-03-01T05:00Z,Puerto Rico,0,location,1425186000000
2015-04-01T04:00Z,Puerto Rico,0,location,1427860800000
2015-05-01T04:00Z,Puerto Rico,0,location,1430452800000
2015-06-01T04:00Z,Puerto Rico,0,location,1433131200000
2015-07-01T04:00Z,Puerto Rico,0,location,1435723200000
2015-08-01T04:00Z,Puerto Rico,1.45,location,1438401600000
2015-09-01T04:00Z,Puerto Rico,0.71,location,1441080000000
2015-10-01T04:00Z,Puerto Rico,0,location,1443672000000
2015-11-01T04:00Z,Puerto Rico,0,location,1446350400000
2015-12-01T05:00Z,Puerto Rico,0,location,1448946000000
2016-01-01T05:00Z,Puerto Rico,0,location,1451624400000
2016-02-01T05:00Z,Puerto Rico,0,location,1454302800000
2016-03-01T05:00Z,Puerto Rico,0.7,location,1456808400000
2016-04-01T04:00Z,Puerto Rico,0.71,location,1459483200000
2016-05-01T04:00Z,Puerto Rico,2.1,location,1462075200000
2016-06-01T04:00Z,Puerto Rico,0,location,1464753600000
2016-07-01T04:00Z,Puerto Rico,0,location,1467345600000
2016-08-01T04:00Z,Puerto Rico,0,location,1470024000000
2016-09-01T04:00Z,Puerto Rico,0,location,1472702400000
2016-10-01T04:00Z,Puerto Rico,0,location,1475294400000
2016-11-01T04:00Z,Puerto Rico,0,location,1477972800000
2016-12-01T05:00Z,Puerto Rico,0,location,1480568400000
2017-01-01T05:00Z,Puerto Rico,0.66,location,1483246800000
2017-02-01T05:00Z,Puerto Rico,0,location,1485925200000
2017-03-01T05:00Z,Puerto Rico,0.63,location,1488344400000
2017-04-01T04:00Z,Puerto Rico,1.34,location,1491019200000
2017-05-01T04:00Z,Puerto Rico,0.67,location,1493611200000
2017-06-01T04:00Z,Puerto Rico,0.71,location,1496289600000
2017-07-01T04:00Z,Puerto Rico,1.4,location,1498881600000
2017-08-01T04:00Z,Puerto Rico,0,location,1501560000000
2017-09-01T04:00Z,Puerto Rico,100,location,1504238400000
2017-10-01T04:00Z,Puerto Rico,36.99,location,1506830400000
2017-11-01T04:00Z,Puerto Rico,3.91,location,1509508800000
2017-12-01T05:00Z,Puerto Rico,5.95,location,1512104400000
2018-01-01T05:00Z,Puerto Rico,4.87,location,1514782800000
2018-02-01T05:00Z,Puerto Rico,3.35,location,1517461200000
2018-03-01T05:00Z,Puerto Rico,1.83,location,1519880400000
2018-04-01T04:00Z,Puerto Rico,1.26,location,1522555200000
2018-05-01T04:00Z,Puerto Rico,1.25,location,1525147200000
2018-06-01T04:00Z,Puerto Rico,1.26,location,1527825600000
2018-07-01T04:00Z,Puerto Rico,0.62,location,1530417600000
2018-08-01T04:00Z,Puerto Rico,0.61,location,1533096000000
2018-09-01T04:00Z,Puerto Rico,0.62,location,1535774400000
2018-10-01T04:00Z,Puerto Rico,1.21,location,1538366400000
2018-11-01T04:00Z,Puerto Rico,0,location,1541044800000
2018-12-01T05:00Z,Puerto Rico,0,location,1543640400000
2019-01-01T05:00Z,Puerto Rico,0,location,1546318800000
2019-02-01T05:00Z,Puerto Rico,0,location,1548997200000
2019-03-01T05:00Z,Puerto Rico,0,location,1551416400000
2019-04-01T04:00Z,Puerto Rico,1.86,location,1554091200000
2019-05-01T04:00Z,Puerto Rico,1.16,location,1556683200000
2019-06-01T04:00Z,Puerto Rico,0,location,1559361600000
2019-07-01T04:00Z,Puerto Rico,0.59,location,1561953600000
2019-08-01T04:00Z,Puerto Rico,0.59,location,1564632000000
2019-09-01T04:00Z,Puerto Rico,0.59,location,1567310400000
2019-10-01T04:00Z,Puerto Rico,0,location,1569902400000
2019-11-01T04:00Z,Puerto Rico,0,location,1572580800000
2019-12-01T05:00Z,Puerto Rico,0.57,location,1575176400000
2020-01-01T05:00Z,Puerto Rico,5.4,location,1577854800000
2020-02-01T05:00Z,Puerto Rico,1.1,location,1580533200000
2020-03-01T05:00Z,Puerto Rico,0,location,1583038800000
2020-04-01T04:00Z,Puerto Rico,0,location,1585713600000
2020-05-01T04:00Z,Puerto Rico,0.48,location,1588305600000
2020-06-01T04:00Z,Puerto Rico,0,location,1590984000000
2020-07-01T04:00Z,Puerto Rico,0.52,location,1593576000000
2020-08-01T04:00Z,Puerto Rico,0,location,1596254400000
2020-09-01T04:00Z,Puerto Rico,0,location,1598932800000
2020-10-01T04:00Z,Puerto Rico,0,location,1601524800000
2020-11-01T04:00Z,Puerto Rico,0,location,1604203200000
2020-12-01T05:00Z,Puerto Rico,0,location,1606798800000
2021-01-01T05:00Z,Puerto Rico,0,location,1609477200000
2021-02-01T05:00Z,Puerto Rico,0.58,location,1612155600000
2021-03-01T05:00Z,Puerto Rico,0.51,location,1614574800000
2021-04-01T04:00Z,Puerto Rico,0.54,location,1617249600000
2021-05-01T04:00Z,Puerto Rico,0,location,1619841600000
2015-01-01T05:00Z,Quitting smoking,56.34,health,1420088400000
2015-02-01T05:00Z,Quitting smoking,50.46,health,1422766800000
2015-03-01T05:00Z,Quitting smoking,45.83,health,1425186000000
2015-04-01T04:00Z,Quitting smoking,28.47,health,1427860800000
2015-05-01T04:00Z,Quitting smoking,55.07,health,1430452800000
2015-06-01T04:00Z,Quitting smoking,46.88,health,1433131200000
2015-07-01T04:00Z,Quitting smoking,27.51,health,1435723200000
2015-08-01T04:00Z,Quitting smoking,100,health,1438401600000
2015-09-01T04:00Z,Quitting smoking,70.85,health,1441080000000
2015-10-01T04:00Z,Quitting smoking,50.47,health,1443672000000
2015-11-01T04:00Z,Quitting smoking,25.99,health,1446350400000
2015-12-01T05:00Z,Quitting smoking,52.08,health,1448946000000
2016-01-01T05:00Z,Quitting smoking,26.6,health,1451624400000
2016-02-01T05:00Z,Quitting smoking,82.76,health,1454302800000
2016-03-01T05:00Z,Quitting smoking,43.62,health,1456808400000
2016-04-01T04:00Z,Quitting smoking,44.84,health,1459483200000
2016-05-01T04:00Z,Quitting smoking,44,health,1462075200000
2016-06-01T04:00Z,Quitting smoking,9.19,health,1464753600000
2016-07-01T04:00Z,Quitting smoking,56.78,health,1467345600000
2016-08-01T04:00Z,Quitting smoking,57.57,health,1470024000000
2016-09-01T04:00Z,Quitting smoking,56.02,health,1472702400000
2016-10-01T04:00Z,Quitting smoking,89.24,health,1475294400000
2016-11-01T04:00Z,Quitting smoking,26.97,health,1477972800000
2016-12-01T05:00Z,Quitting smoking,34.76,health,1480568400000
2017-01-01T05:00Z,Quitting smoking,41.16,health,1483246800000
2017-02-01T05:00Z,Quitting smoking,17.59,health,1485925200000
2017-03-01T05:00Z,Quitting smoking,39.48,health,1488344400000
2017-04-01T04:00Z,Quitting smoking,25.27,health,1491019200000
2017-05-01T04:00Z,Quitting smoking,16.77,health,1493611200000
2017-06-01T04:00Z,Quitting smoking,80.13,health,1496289600000
2017-07-01T04:00Z,Quitting smoking,43.96,health,1498881600000
2017-08-01T04:00Z,Quitting smoking,67,health,1501560000000
2017-09-01T04:00Z,Quitting smoking,51.23,health,1504238400000
2017-10-01T04:00Z,Quitting smoking,40.72,health,1506830400000
2017-11-01T04:00Z,Quitting smoking,65.45,health,1509508800000
2017-12-01T05:00Z,Quitting smoking,41.5,health,1512104400000
2018-01-01T05:00Z,Quitting smoking,38.23,health,1514782800000
2018-02-01T05:00Z,Quitting smoking,58.89,health,1517461200000
2018-03-01T05:00Z,Quitting smoking,45.91,health,1519880400000
2018-04-01T04:00Z,Quitting smoking,31.55,health,1522555200000
2018-05-01T04:00Z,Quitting smoking,54.71,health,1525147200000
2018-06-01T04:00Z,Quitting smoking,47.57,health,1527825600000
2018-07-01T04:00Z,Quitting smoking,31.29,health,1530417600000
2018-08-01T04:00Z,Quitting smoking,30.75,health,1533096000000
2018-09-01T04:00Z,Quitting smoking,31.29,health,1535774400000
2018-10-01T04:00Z,Quitting smoking,22.7,health,1538366400000
2018-11-01T04:00Z,Quitting smoking,54.28,health,1541044800000
2018-12-01T05:00Z,Quitting smoking,31.42,health,1543640400000
2019-01-01T05:00Z,Quitting smoking,45.14,health,1546318800000
2019-02-01T05:00Z,Quitting smoking,48.81,health,1548997200000
2019-03-01T05:00Z,Quitting smoking,52.22,health,1551416400000
2019-04-01T04:00Z,Quitting smoking,46.78,health,1554091200000
2019-05-01T04:00Z,Quitting smoking,21.93,health,1556683200000
2019-06-01T04:00Z,Quitting smoking,7.62,health,1559361600000
2019-07-01T04:00Z,Quitting smoking,29.65,health,1561953600000
2019-08-01T04:00Z,Quitting smoking,36.84,health,1564632000000
2019-09-01T04:00Z,Quitting smoking,29.39,health,1567310400000
2019-10-01T04:00Z,Quitting smoking,68.94,health,1569902400000
2019-11-01T04:00Z,Quitting smoking,71.77,health,1572580800000
2019-12-01T05:00Z,Quitting smoking,49.76,health,1575176400000
2020-01-01T05:00Z,Quitting smoking,47.4,health,1577854800000
2020-02-01T05:00Z,Quitting smoking,55.43,health,1580533200000
2020-03-01T05:00Z,Quitting smoking,36.5,health,1583038800000
2020-04-01T04:00Z,Quitting smoking,55.18,health,1585713600000
2020-05-01T04:00Z,Quitting smoking,66.85,health,1588305600000
2020-06-01T04:00Z,Quitting smoking,50.7,health,1590984000000
2020-07-01T04:00Z,Quitting smoking,38.89,health,1593576000000
2020-08-01T04:00Z,Quitting smoking,19.46,health,1596254400000
2020-09-01T04:00Z,Quitting smoking,50.59,health,1598932800000
2020-10-01T04:00Z,Quitting smoking,26.2,health,1601524800000
2020-11-01T04:00Z,Quitting smoking,20.15,health,1604203200000
2020-12-01T05:00Z,Quitting smoking,27.11,health,1606798800000
2021-01-01T05:00Z,Quitting smoking,46.3,health,1609477200000
2021-02-01T05:00Z,Quitting smoking,29.1,health,1612155600000
2021-03-01T05:00Z,Quitting smoking,57.62,health,1614574800000
2021-04-01T04:00Z,Quitting smoking,13.55,health,1617249600000
2021-05-01T04:00Z,Quitting smoking,0,health,1619841600000
2015-01-01T05:00Z,Rape,17.14,mental health,1420088400000
2015-02-01T05:00Z,Rape,18.42,mental health,1422766800000
2015-03-01T05:00Z,Rape,25.1,mental health,1425186000000
2015-04-01T04:00Z,Rape,8.66,mental health,1427860800000
2015-05-01T04:00Z,Rape,8.38,mental health,1430452800000
2015-06-01T04:00Z,Rape,21.4,mental health,1433131200000
2015-07-01T04:00Z,Rape,8.37,mental health,1435723200000
2015-08-01T04:00Z,Rape,20.75,mental health,1438401600000
2015-09-01T04:00Z,Rape,28.3,mental health,1441080000000
2015-10-01T04:00Z,Rape,19.2,mental health,1443672000000
2015-11-01T04:00Z,Rape,47.44,mental health,1446350400000
2015-12-01T05:00Z,Rape,11.88,mental health,1448946000000
2016-01-01T05:00Z,Rape,36.42,mental health,1451624400000
2016-02-01T05:00Z,Rape,16.79,mental health,1454302800000
2016-03-01T05:00Z,Rape,11.95,mental health,1456808400000
2016-04-01T04:00Z,Rape,24.56,mental health,1459483200000
2016-05-01T04:00Z,Rape,8.03,mental health,1462075200000
2016-06-01T04:00Z,Rape,29.35,mental health,1464753600000
2016-07-01T04:00Z,Rape,25.92,mental health,1467345600000
2016-08-01T04:00Z,Rape,21.89,mental health,1470024000000
2016-09-01T04:00Z,Rape,12.78,mental health,1472702400000
2016-10-01T04:00Z,Rape,20.36,mental health,1475294400000
2016-11-01T04:00Z,Rape,8.21,mental health,1477972800000
2016-12-01T05:00Z,Rape,23.8,mental health,1480568400000
2017-01-01T05:00Z,Rape,26.3,mental health,1483246800000
2017-02-01T05:00Z,Rape,4.01,mental health,1485925200000
2017-03-01T05:00Z,Rape,21.62,mental health,1488344400000
2017-04-01T04:00Z,Rape,15.38,mental health,1491019200000
2017-05-01T04:00Z,Rape,19.14,mental health,1493611200000
2017-06-01T04:00Z,Rape,20.32,mental health,1496289600000
2017-07-01T04:00Z,Rape,12.04,mental health,1498881600000
2017-08-01T04:00Z,Rape,11.47,mental health,1501560000000
2017-09-01T04:00Z,Rape,19.48,mental health,1504238400000
2017-10-01T04:00Z,Rape,22.3,mental health,1506830400000
2017-11-01T04:00Z,Rape,22.4,mental health,1509508800000
2017-12-01T05:00Z,Rape,15.15,mental health,1512104400000
2018-01-01T05:00Z,Rape,10.47,mental health,1514782800000
2018-02-01T05:00Z,Rape,7.68,mental health,1517461200000
2018-03-01T05:00Z,Rape,20.95,mental health,1519880400000
2018-04-01T04:00Z,Rape,21.6,mental health,1522555200000
2018-05-01T04:00Z,Rape,14.27,mental health,1525147200000
2018-06-01T04:00Z,Rape,10.86,mental health,1527825600000
2018-07-01T04:00Z,Rape,24.99,mental health,1530417600000
2018-08-01T04:00Z,Rape,21.05,mental health,1533096000000
2018-09-01T04:00Z,Rape,21.42,mental health,1535774400000
2018-10-01T04:00Z,Rape,24.17,mental health,1538366400000
2018-11-01T04:00Z,Rape,17.69,mental health,1541044800000
2018-12-01T05:00Z,Rape,14.34,mental health,1543640400000
2019-01-01T05:00Z,Rape,20.6,mental health,1546318800000
2019-02-01T05:00Z,Rape,22.28,mental health,1548997200000
2019-03-01T05:00Z,Rape,6.81,mental health,1551416400000
2019-04-01T04:00Z,Rape,17.79,mental health,1554091200000
2019-05-01T04:00Z,Rape,6.67,mental health,1556683200000
2019-06-01T04:00Z,Rape,20.86,mental health,1559361600000
2019-07-01T04:00Z,Rape,10.15,mental health,1561953600000
2019-08-01T04:00Z,Rape,13.45,mental health,1564632000000
2019-09-01T04:00Z,Rape,13.41,mental health,1567310400000
2019-10-01T04:00Z,Rape,3.15,mental health,1569902400000
2019-11-01T04:00Z,Rape,16.38,mental health,1572580800000
2019-12-01T05:00Z,Rape,19.46,mental health,1575176400000
2020-01-01T05:00Z,Rape,12.36,mental health,1577854800000
2020-02-01T05:00Z,Rape,15.81,mental health,1580533200000
2020-03-01T05:00Z,Rape,13.88,mental health,1583038800000
2020-04-01T04:00Z,Rape,5.6,mental health,1585713600000
2020-05-01T04:00Z,Rape,13.87,mental health,1588305600000
2020-06-01T04:00Z,Rape,11.57,mental health,1590984000000
2020-07-01T04:00Z,Rape,26.63,mental health,1593576000000
2020-08-01T04:00Z,Rape,14.8,mental health,1596254400000
2020-09-01T04:00Z,Rape,17.32,mental health,1598932800000
2020-10-01T04:00Z,Rape,20.93,mental health,1601524800000
2020-11-01T04:00Z,Rape,12.26,mental health,1604203200000
2020-12-01T05:00Z,Rape,6.19,mental health,1606798800000
2021-01-01T05:00Z,Rape,9.06,mental health,1609477200000
2021-02-01T05:00Z,Rape,23.24,mental health,1612155600000
2021-03-01T05:00Z,Rape,2.92,mental health,1614574800000
2021-04-01T04:00Z,Rape,9.28,mental health,1617249600000
2021-05-01T04:00Z,Rape,100,mental health,1619841600000
2015-01-01T05:00Z,Refugee,2.33,social problem,1420088400000
2015-02-01T05:00Z,Refugee,2.5,social problem,1422766800000
2015-03-01T05:00Z,Refugee,2.84,social problem,1425186000000
2015-04-01T04:00Z,Refugee,1.18,social problem,1427860800000
2015-05-01T04:00Z,Refugee,0.57,social problem,1430452800000
2015-06-01T04:00Z,Refugee,1.16,social problem,1433131200000
2015-07-01T04:00Z,Refugee,3.41,social problem,1435723200000
2015-08-01T04:00Z,Refugee,11.84,social problem,1438401600000
2015-09-01T04:00Z,Refugee,100,social problem,1441080000000
2015-10-01T04:00Z,Refugee,13.05,social problem,1443672000000
2015-11-01T04:00Z,Refugee,76.85,social problem,1446350400000
2015-12-01T05:00Z,Refugee,33.38,social problem,1448946000000
2016-01-01T05:00Z,Refugee,10.45,social problem,1451624400000
2016-02-01T05:00Z,Refugee,7.42,social problem,1454302800000
2016-03-01T05:00Z,Refugee,14.07,social problem,1456808400000
2016-04-01T04:00Z,Refugee,9.46,social problem,1459483200000
2016-05-01T04:00Z,Refugee,6.01,social problem,1462075200000
2016-06-01T04:00Z,Refugee,5.13,social problem,1464753600000
2016-07-01T04:00Z,Refugee,4.7,social problem,1467345600000
2016-08-01T04:00Z,Refugee,11.31,social problem,1470024000000
2016-09-01T04:00Z,Refugee,12.74,social problem,1472702400000
2016-10-01T04:00Z,Refugee,12.18,social problem,1475294400000
2016-11-01T04:00Z,Refugee,9.48,social problem,1477972800000
2016-12-01T05:00Z,Refugee,16.71,social problem,1480568400000
2017-01-01T05:00Z,Refugee,22.98,social problem,1483246800000
2017-02-01T05:00Z,Refugee,12.55,social problem,1485925200000
2017-03-01T05:00Z,Refugee,12.25,social problem,1488344400000
2017-04-01T04:00Z,Refugee,11.49,social problem,1491019200000
2017-05-01T04:00Z,Refugee,5.2,social problem,1493611200000
2017-06-01T04:00Z,Refugee,3.87,social problem,1496289600000
2017-07-01T04:00Z,Refugee,3.27,social problem,1498881600000
2017-08-01T04:00Z,Refugee,5.72,social problem,1501560000000
2017-09-01T04:00Z,Refugee,7.42,social problem,1504238400000
2017-10-01T04:00Z,Refugee,6.06,social problem,1506830400000
2017-11-01T04:00Z,Refugee,5.58,social problem,1509508800000
2017-12-01T05:00Z,Refugee,3.6,social problem,1512104400000
2018-01-01T05:00Z,Refugee,4.74,social problem,1514782800000
2018-02-01T05:00Z,Refugee,3.65,social problem,1517461200000
2018-03-01T05:00Z,Refugee,4.75,social problem,1519880400000
2018-04-01T04:00Z,Refugee,4.4,social problem,1522555200000
2018-05-01T04:00Z,Refugee,2.91,social problem,1525147200000
2018-06-01T04:00Z,Refugee,8.85,social problem,1527825600000
2018-07-01T04:00Z,Refugee,4.85,social problem,1530417600000
2018-08-01T04:00Z,Refugee,3.34,social problem,1533096000000
2018-09-01T04:00Z,Refugee,2.43,social problem,1535774400000
2018-10-01T04:00Z,Refugee,3.29,social problem,1538366400000
2018-11-01T04:00Z,Refugee,2.89,social problem,1541044800000
2018-12-01T05:00Z,Refugee,3.41,social problem,1543640400000
2019-01-01T05:00Z,Refugee,5.13,social problem,1546318800000
2019-02-01T05:00Z,Refugee,2.52,social problem,1548997200000
2019-03-01T05:00Z,Refugee,3.24,social problem,1551416400000
2019-04-01T04:00Z,Refugee,0.97,social problem,1554091200000
2019-05-01T04:00Z,Refugee,3.63,social problem,1556683200000
2019-06-01T04:00Z,Refugee,6.62,social problem,1559361600000
2019-07-01T04:00Z,Refugee,4.6,social problem,1561953600000
2019-08-01T04:00Z,Refugee,2.29,social problem,1564632000000
2019-09-01T04:00Z,Refugee,3.65,social problem,1567310400000
2019-10-01T04:00Z,Refugee,4.28,social problem,1569902400000
2019-11-01T04:00Z,Refugee,4.01,social problem,1572580800000
2019-12-01T05:00Z,Refugee,4.41,social problem,1575176400000
2020-01-01T05:00Z,Refugee,4.2,social problem,1577854800000
2020-02-01T05:00Z,Refugee,4.3,social problem,1580533200000
2020-03-01T05:00Z,Refugee,3.77,social problem,1583038800000
2020-04-01T04:00Z,Refugee,2.28,social problem,1585713600000
2020-05-01T04:00Z,Refugee,3.02,social problem,1588305600000
2020-06-01T04:00Z,Refugee,3.54,social problem,1590984000000
2020-07-01T04:00Z,Refugee,2.41,social problem,1593576000000
2020-08-01T04:00Z,Refugee,4.83,social problem,1596254400000
2020-09-01T04:00Z,Refugee,4.32,social problem,1598932800000
2020-10-01T04:00Z,Refugee,2.84,social problem,1601524800000
2020-11-01T04:00Z,Refugee,1.67,social problem,1604203200000
2020-12-01T05:00Z,Refugee,0,social problem,1606798800000
2021-01-01T05:00Z,Refugee,1.64,social problem,1609477200000
2021-02-01T05:00Z,Refugee,3.61,social problem,1612155600000
2021-03-01T05:00Z,Refugee,2.78,social problem,1614574800000
2021-04-01T04:00Z,Refugee,1.68,social problem,1617249600000
2021-05-01T04:00Z,Refugee,6.8,social problem,1619841600000
2015-01-01T05:00Z,Schizophrenia,51.42,mental health,1420088400000
2015-02-01T05:00Z,Schizophrenia,36.85,mental health,1422766800000
2015-03-01T05:00Z,Schizophrenia,58.56,mental health,1425186000000
2015-04-01T04:00Z,Schizophrenia,17.32,mental health,1427860800000
2015-05-01T04:00Z,Schizophrenia,50.27,mental health,1430452800000
2015-06-01T04:00Z,Schizophrenia,59.91,mental health,1433131200000
2015-07-01T04:00Z,Schizophrenia,50.23,mental health,1435723200000
2015-08-01T04:00Z,Schizophrenia,33.19,mental health,1438401600000
2015-09-01T04:00Z,Schizophrenia,8.08,mental health,1441080000000
2015-10-01T04:00Z,Schizophrenia,53.75,mental health,1443672000000
2015-11-01T04:00Z,Schizophrenia,23.72,mental health,1446350400000
2015-12-01T05:00Z,Schizophrenia,23.77,mental health,1448946000000
2016-01-01T05:00Z,Schizophrenia,64.74,mental health,1451624400000
2016-02-01T05:00Z,Schizophrenia,41.97,mental health,1454302800000
2016-03-01T05:00Z,Schizophrenia,55.75,mental health,1456808400000
2016-04-01T04:00Z,Schizophrenia,32.75,mental health,1459483200000
2016-05-01T04:00Z,Schizophrenia,32.13,mental health,1462075200000
2016-06-01T04:00Z,Schizophrenia,33.54,mental health,1464753600000
2016-07-01T04:00Z,Schizophrenia,43.19,mental health,1467345600000
2016-08-01T04:00Z,Schizophrenia,35.03,mental health,1470024000000
2016-09-01T04:00Z,Schizophrenia,76.7,mental health,1472702400000
2016-10-01T04:00Z,Schizophrenia,40.73,mental health,1475294400000
2016-11-01T04:00Z,Schizophrenia,32.82,mental health,1477972800000
2016-12-01T05:00Z,Schizophrenia,47.59,mental health,1480568400000
2017-01-01T05:00Z,Schizophrenia,52.6,mental health,1483246800000
2017-02-01T05:00Z,Schizophrenia,24.08,mental health,1485925200000
2017-03-01T05:00Z,Schizophrenia,64.87,mental health,1488344400000
2017-04-01T04:00Z,Schizophrenia,30.75,mental health,1491019200000
2017-05-01T04:00Z,Schizophrenia,38.27,mental health,1493611200000
2017-06-01T04:00Z,Schizophrenia,40.63,mental health,1496289600000
2017-07-01T04:00Z,Schizophrenia,32.1,mental health,1498881600000
2017-08-01T04:00Z,Schizophrenia,45.87,mental health,1501560000000
2017-09-01T04:00Z,Schizophrenia,23.38,mental health,1504238400000
2017-10-01T04:00Z,Schizophrenia,59.48,mental health,1506830400000
2017-11-01T04:00Z,Schizophrenia,52.28,mental health,1509508800000
2017-12-01T05:00Z,Schizophrenia,30.31,mental health,1512104400000
2018-01-01T05:00Z,Schizophrenia,20.94,mental health,1514782800000
2018-02-01T05:00Z,Schizophrenia,53.75,mental health,1517461200000
2018-03-01T05:00Z,Schizophrenia,6.98,mental health,1519880400000
2018-04-01T04:00Z,Schizophrenia,71.99,mental health,1522555200000
2018-05-01T04:00Z,Schizophrenia,42.8,mental health,1525147200000
2018-06-01T04:00Z,Schizophrenia,28.95,mental health,1527825600000
2018-07-01T04:00Z,Schizophrenia,14.28,mental health,1530417600000
2018-08-01T04:00Z,Schizophrenia,56.14,mental health,1533096000000
2018-09-01T04:00Z,Schizophrenia,49.99,mental health,1535774400000
2018-10-01T04:00Z,Schizophrenia,48.34,mental health,1538366400000
2018-11-01T04:00Z,Schizophrenia,49.54,mental health,1541044800000
2018-12-01T05:00Z,Schizophrenia,28.68,mental health,1543640400000
2019-01-01T05:00Z,Schizophrenia,13.73,mental health,1546318800000
2019-02-01T05:00Z,Schizophrenia,29.7,mental health,1548997200000
2019-03-01T05:00Z,Schizophrenia,40.85,mental health,1551416400000
2019-04-01T04:00Z,Schizophrenia,35.58,mental health,1554091200000
2019-05-01T04:00Z,Schizophrenia,33.36,mental health,1556683200000
2019-06-01T04:00Z,Schizophrenia,41.72,mental health,1559361600000
2019-07-01T04:00Z,Schizophrenia,27.06,mental health,1561953600000
2019-08-01T04:00Z,Schizophrenia,60.53,mental health,1564632000000
2019-09-01T04:00Z,Schizophrenia,20.12,mental health,1567310400000
2019-10-01T04:00Z,Schizophrenia,88.1,mental health,1569902400000
2019-11-01T04:00Z,Schizophrenia,39.31,mental health,1572580800000
2019-12-01T05:00Z,Schizophrenia,25.95,mental health,1575176400000
2020-01-01T05:00Z,Schizophrenia,74.18,mental health,1577854800000
2020-02-01T05:00Z,Schizophrenia,44.27,mental health,1580533200000
2020-03-01T05:00Z,Schizophrenia,22.21,mental health,1583038800000
2020-04-01T04:00Z,Schizophrenia,44.78,mental health,1585713600000
2020-05-01T04:00Z,Schizophrenia,38.83,mental health,1588305600000
2020-06-01T04:00Z,Schizophrenia,46.28,mental health,1590984000000
2020-07-01T04:00Z,Schizophrenia,29.59,mental health,1593576000000
2020-08-01T04:00Z,Schizophrenia,41.44,mental health,1596254400000
2020-09-01T04:00Z,Schizophrenia,63.5,mental health,1598932800000
2020-10-01T04:00Z,Schizophrenia,47.83,mental health,1601524800000
2020-11-01T04:00Z,Schizophrenia,30.66,mental health,1604203200000
2020-12-01T05:00Z,Schizophrenia,49.5,mental health,1606798800000
2021-01-01T05:00Z,Schizophrenia,66.41,mental health,1609477200000
2021-02-01T05:00Z,Schizophrenia,46.48,mental health,1612155600000
2021-03-01T05:00Z,Schizophrenia,75.97,mental health,1614574800000
2021-04-01T04:00Z,Schizophrenia,80.41,mental health,1617249600000
2021-05-01T04:00Z,Schizophrenia,100,mental health,1619841600000
2015-01-01T05:00Z,Seizure,19.18,health,1420088400000
2015-02-01T05:00Z,Seizure,41.22,health,1422766800000
